,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
j-51,-0.009791153023564099,0.048192870334917454,-0.06551604127359578,-0.11731053529990972,0.02823577785994672,-0.034227962395025346,-0.12544502713671893,-0.09172590063150789,0.0660431489843065,0.04859370524326288,0.13983753075870053,0.15056538788214216,0.019058761848484415,0.0320160941111505,-0.01707959111556834,-0.006161752262270794,-0.07250808048420254,-0.1135926505985097,-0.05581381037337897,0.02568014037464293,-0.1326223092081329,-0.12379969044342691,0.12348416241497596,0.057277789259720456,0.05524570460299984,-0.15549320468100433,0.13357408087677494,0.017739007500091115,0.11362012181437933,-0.07746160643635358,-0.08903604248042188,0.10952124348913675,0.07261859124280363,-0.014213598917795299,0.14727159685358227,-0.13457864824323867,0.1956002980076223,0.03745127828058589,-0.04920491168807389,0.02656858860475172,-0.009616591744461002,0.10265419469213354,-0.06714596890669473,-0.07187058524242697,-0.021214171859653207,-0.058325945631321166,0.07157891189075456,-0.10626744681592282,0.06714629567871379,0.04757772777285184,-0.007043716278839338,-0.04714582798957363,-0.11296435018604803,-0.023704678313550453,-0.0849676325937136,0.009057477273810077,0.10425655562717971,0.031963235442863405,0.08467786329759995,0.14225189392413232,0.021970526157293023,0.04958053838348266,-0.0845925141031602,-0.029379540756605642,0.01880877070672968,0.11149097221076945,-0.07156434300015437,-0.05914634733654635,0.04614441144319191,0.04921744088268085,-0.012366552797959974,0.05204417549706247,0.02216932571597014,0.10777899720319972,-0.21752856185341915,0.011815514557997666,0.015267242688272741,0.12565597984416518,0.08381890401236869,-0.09407571168110364,-0.05449568540984767,0.04683434813956666,0.11000348134530707,-0.06377880292690959,0.02215534951935942,-0.1288122490975915,-0.11395033506239709,0.09233799947143771,0.06167520412206035,0.003233174711776656,0.12243296485273396,0.0220349569314525,-0.03029164656462597,0.08944768561843583,0.0837859226598024,1.067738740752326,-0.13520336919040826,-0.004072053036950699,-0.05178252231096329,0.032007870995469596
j-52,0.03979165869212317,-0.0033080642508764033,0.035583093831233495,-0.03743741673075249,-0.00042174119603889123,0.021635554552140782,-0.13497810023299847,-0.02400274944378567,0.009799110743106633,0.08843385113437091,0.0032495717080660838,-0.09284963903159658,0.054082323050330505,0.07187169185531475,0.007431028352151376,-0.08180658232007185,0.18569850190870563,0.05086602255737769,-0.15447359603829072,0.05951472761730615,0.05731803770457336,0.08474937982618976,0.05875165107868008,-0.005873482698069182,-0.0012159345309213445,-0.0682465132466315,0.1420458456576727,0.01314373326747875,0.016574378766455507,-0.1437409427565347,0.057283581997669614,-0.09352005364545488,-0.09167687698356113,-0.012799295149274564,0.02689684508670318,0.11838033877607529,0.02422818810426473,0.02066839168877653,-0.11354401776766375,-0.05861228120994611,0.10791057325021351,0.17035188748077418,0.10108477915526382,0.14657989270980007,0.1535021844882349,-0.09368156174819066,-0.08062286661286622,-0.06268598634226424,0.16621531017717778,-0.041283071537482924,0.006941035094523809,-0.009829707790096488,0.12154128215653752,-0.07669901019724752,0.00992850353283,-0.08334612499278557,0.02094825044393167,-0.08022943272797715,-0.04260584376554379,-0.009442100725566387,-0.10725332297422688,-0.1329879015611436,0.12913520417403967,0.0877967058121554,0.006391162736555818,0.15746843274936598,0.10936653146422692,0.08895095361616137,0.04218373494737383,0.07057195867458456,0.034607620630577866,0.05970022467047274,-0.10032630085480898,0.025569910477294365,-0.09844961663036729,-0.007429361644706054,-0.012288005897771525,0.015498874837336838,-0.040135258232759465,-0.013525776259338075,0.012873370260321043,0.0452942966951011,-0.035049554729965945,0.06718640735150012,0.055448411596230526,0.023092218797509063,0.12846094287619958,-0.06436771346514951,0.05154475817284338,0.1370836744960997,0.024479458892253576,-0.030026455344873484,0.016654278755527118,0.04172216914016812,0.0149667397320819,1.0413104777619049,0.10604021672674711,-0.1357778468507233,-0.18479195604447374,-0.021907526470820653
j-53,-0.045979272057605304,-0.05676931006135497,0.08120209067468914,0.02570817885335585,-0.03628110094501979,-0.0041476796272875115,-0.17683484035611066,0.03948506937927059,-0.026383857380359074,0.131164647519372,0.006136204576400532,0.004506493266039775,0.11292787958701325,-0.04188641777146617,-0.051751643231697446,-0.01883561831278311,0.04725086712484277,-0.02616319850035075,0.09106442073722815,0.12647071899814818,-0.011462458838157096,-0.009439828899939572,-0.054504593403936326,0.08899782690093891,0.00846410172015305,-0.14136340326971597,0.0220902720441278,-0.13278994859295296,0.06778729464370933,-0.10525380319099846,-0.02838572881272895,-0.05675022150738841,0.0695735950989627,-0.05206664883749487,0.018173892927056956,0.02647693873673474,-0.03562428088465066,-0.0038360489451195277,-0.015511964949582128,0.017359253002795363,0.12827921097741174,0.0031863805515954914,-0.060936009212327454,-0.09099161867680758,0.018148825248987248,-0.13414685459653308,-0.0985076091016844,-0.011025804203273723,-0.06599589133865166,0.16498168329101268,-0.09352899730278356,-0.07973142551899423,-0.04897836822943569,-0.23609350636303464,0.16245843019898937,0.012738240537816232,0.04136057110585709,-0.1035677193335159,-0.08452367672921639,0.1383691792930044,0.11070811103757014,-0.0020226503566398626,0.009114248350356582,0.09079749985703629,-0.17723741577682892,-0.011800357643366165,0.001464333391718686,0.035999292650481574,0.04831550172807695,0.09340481310049031,-0.09768878679665385,-0.008509373249716108,0.04631798196633566,-0.08164947671145513,0.09670835992891122,-0.04016424036269392,-0.08926290294636069,-0.015555522497904532,-0.07732030029300187,-0.021016673763453328,-0.018699875534116606,-0.0034254954071288586,0.04698402672047577,-0.019769075799490003,0.09527381524641414,0.040096377957881214,-0.0022920797041046433,-0.21091136885924405,0.02443747198708845,0.08236004356455146,0.036930969908415406,0.055731877234565914,0.027721922380882155,0.020190658352984683,0.09401240362065971,0.9091160453507283,-0.04428514139436621,0.13293804643649143,0.03403638750538057,0.05454174423241792
j-54,0.05190778052573878,0.05205471183966435,-0.11238348475667377,-0.07759321166521607,-0.04990307028008979,-0.033176696493359505,0.14568063644074566,-0.06132986391600262,0.026985367261694943,0.01712447295206185,0.09715368893790105,0.082801685592642,0.038361380943324794,0.07611498473779343,0.1087252035764464,-0.08181680501333774,-0.08266067634840985,-0.09366351804939511,-0.03520996043964446,0.07865922717870973,0.25504386124237616,0.08983444895562084,-0.13192754360006576,0.09644694181993345,0.08119220754491395,-0.016347989984014533,0.08287135429366999,0.05716212659465161,-0.029342858047471783,0.022012933709919663,-0.1391161428824285,0.07152865386266426,0.10173733222638058,-0.04605567555438036,0.16457224355417355,-0.05839155758825274,0.12156320447567572,0.054325273189014006,0.007777761642565232,0.04037688943686327,0.08348568428089065,0.0612356793943352,0.06053020574735484,0.012309101463916724,0.08515673152762139,0.011417235503671469,0.24388314289511454,0.07580228409671189,0.044516385953940696,-0.021661083293564296,0.0944603747112581,0.050990050600827785,-0.06281392613658504,-0.02605149376576417,0.019097093847788786,0.023142681542383702,0.010921900853229334,0.048983476904117626,0.08773079679948931,-0.055747869238245755,0.07237116974862567,0.06317507044916322,-0.14196915517152073,-0.03353735288098137,-0.010615791039953488,0.1291264235614772,-0.05236310837346215,0.08748227476154322,0.01859630623787069,-0.021422003101336486,0.07282875422387466,0.17781289726080854,0.013856755745499522,0.018888756956493658,0.07689379609035725,-0.031405423296393974,0.020156969685074667,-0.13517779493036,-0.03925968457697088,-0.07108354546545262,-0.12241041728183598,0.14795820822846342,0.06973215562774947,0.12275477739063917,0.08784680023720742,0.12451708393698127,0.04548126996142379,0.028424055804463406,0.03585950098544336,-0.09113343058963136,-0.09991464957758192,-0.24577647776388079,-0.009479938836401757,0.1250384680537938,-0.020650131869179113,1.1073472019528716,0.04817852343715384,0.03868363473740705,0.11213644861322707,0.12567344106003822
j-55,-0.1276062723772079,0.18809537736423007,-0.04133497057093167,0.056642971909897845,0.10759082235507506,-0.02589191917407098,-0.12361621892128224,0.01884986858765073,0.045303744676084785,-0.1566093826533256,-0.01192700891116702,-0.11511840345319697,-0.05511361063493938,-0.08346836154591633,0.05048693542490104,0.045665983760222725,-0.062210525560421816,-0.0022529067645278315,-0.014252074847778436,-0.03909592344689875,0.05522150640353434,-0.058264659010839166,-0.004560227782403302,0.11859849642331748,-0.025298679046773423,-0.0013116725415251418,-0.006512245516544266,-0.025556689923723685,0.10021647236297675,-0.06690276828504359,0.18174152070613928,0.057816660293136625,-0.10903680732597688,0.12197984653574456,-0.012772746820128638,-0.07100589072747412,-0.08926785791975074,0.04945663598237793,-0.07788096403539582,0.027858420961697855,0.1347437745548865,0.06999614836880752,0.11830676183873048,0.07846176681663411,0.028350284450735078,0.0544300863693698,0.022291603972988835,-0.019646876825033244,0.0724373167312935,-0.06011585538543657,-0.1049257225242701,-0.09868928028570201,0.05387392784635951,-0.08656581598778659,-0.08377031526398884,-0.004438247979727151,-0.01706934890728706,-0.028918428922245,-0.05545615551364787,-0.00496296105272328,-0.013888857601851547,-0.09189632581552454,-0.12298440151923255,0.0474218811972619,-0.052555319309749285,-0.06828801021091455,0.12489316432549982,0.04700168705127617,-0.013920924226773204,-0.029088801285388623,-0.0352836172471303,0.018332491687565445,-0.20385331050502828,0.014364256908857025,0.20584875631717447,0.03789429155738403,0.11722013064596042,-0.05704946946711944,0.009004428827116611,-0.09018007464879661,0.03874138193759284,-0.032625086150679605,0.03013826951084905,0.004788719238373464,0.19302436462155428,-0.08822955242515797,0.04995013635822867,0.05526541578142973,-0.18599139833768016,0.009292969809705166,-0.030200977512969757,-0.14304018539054175,-0.10517920697986788,0.07455315880449086,-0.07697912400745943,0.8690173434706221,-0.12864083332136325,-0.07793078647709005,-0.028567424301143254,0.10102620099856598
j-56,0.09036765289536586,0.009658789380243536,-0.01518606639485946,-0.07153367363303119,0.06414772009896794,0.05468424698459166,-0.00761855519753959,0.09117159616756373,-0.08245017765486083,0.06551485602490044,0.09812440558405448,-0.10641714159282195,-0.018917385501160282,0.07496532158336396,0.07183711711793378,0.02956358034972345,-0.12728984796830112,-0.06047063148423198,0.03682327248235794,0.11761017570460423,0.02461897826030816,0.0837168852213704,0.03021412819133251,-0.024301355063013737,-0.10311650551024003,0.08441453734829114,-0.014758714790998611,-0.17708968385980298,-0.03200955919176766,0.06007048119613543,-0.027785065584144827,0.03909950922587812,0.006602703002852507,0.00739356337935914,-0.025543965509772518,-0.06924961678554538,-0.13993840926212656,-0.004162426343632169,0.009234289409037656,0.15828384743825785,-0.19377653947070875,-0.11625691039181556,0.04722631551284193,0.11099562311884319,0.003726567610573907,0.06697084439418563,0.16128302260513344,-0.008610285262957844,0.20290037964379226,-0.018566440634598398,-0.09840995648238196,0.05388095738916741,-0.020430706083939522,-0.11449907628770581,-0.09794120336925066,0.09600542942457131,-0.13359272559087315,-0.002419000316276576,-0.06765233354696468,-0.02995848023371333,-0.03198449846985419,0.03094505921929998,-0.052938986659845456,-0.0004250954750969621,-0.05252684337916031,-0.04574182016100431,0.034199420302700505,-0.05805156905577876,-0.006865112321477115,-0.08721166779458757,0.09066171241690621,0.23558471957367713,0.18796802105814087,-0.0149336404583205,-0.05997274627581397,0.04153718589429406,-0.1601230623755585,-0.13265264858625425,0.1459016769661776,-0.017414066880455468,-0.1415191769736037,0.06705746746273224,0.057947878514143056,0.04931909717339662,-0.09946754101605977,-0.03393384885571051,-0.02864095426119573,0.12160591862713509,0.07081138429802468,0.054290772722461245,0.0664129259558185,-0.14887669951636984,0.09153235886138206,0.08208628002059237,0.07669870698012153,1.0629428009661404,0.06285614193604118,-0.014219237552557606,0.020305816439727377,-0.03198687247985308
j-57,0.024727755280728115,-0.09990292539836726,0.06517243037424093,-0.004931271233832252,0.09033055843104833,-0.02416850969436508,-0.11593968178063534,-0.042601746834687065,0.07825795003900844,0.07849673107312036,0.029997162951421342,-0.02865792910855631,-0.0237121710876355,-0.022237031803475454,-0.023175650383368312,0.0027783023446739967,0.08163561749517517,0.048865285407415096,0.12587037994884592,-0.0027160162676934884,-0.12557459061107903,-0.06047426645301731,0.028361370654947548,0.05284620056456681,0.08653423517930943,-0.21225473868468367,0.005097324935235673,0.07100976495329785,-0.026051536350728537,-0.03858156041008576,-0.07450638004310815,-0.029516843275915694,0.004535950628148146,0.14887955094444316,0.03479886423626436,-0.09338601381506115,-0.06402160732883806,0.12684921119105932,0.0651258448334642,0.04444167643322789,0.06589782717075551,-0.027613640400698792,0.09554027721018861,0.019883974259843406,-0.08660022973365072,0.04527060195849543,-0.08066896497725365,0.1469423553904557,-0.008677478752590088,0.039069001729736694,0.06626524318843753,-0.00040080851872657705,-0.08964347233432687,0.011791734878565384,0.19632522096695176,-0.04549232546208844,0.07244980970391666,0.007536454710496748,0.004056834067176199,0.0761258098739087,0.08171217700728862,-0.09131575756600711,0.056688990434277345,0.03525170653666579,0.07169584225344515,-0.09728183389055996,0.09284108053297116,0.03879548329057159,0.05372583358348827,0.013698197851206597,-0.05342760785532364,0.07906799789022889,0.024232200287444976,-0.03286377816167609,0.198317064128922,-0.05208437846920068,0.11229104778796369,0.047685733550295636,0.000982155001193437,0.06933640637129102,0.021221622297173524,-0.11208427814102383,-0.09469930131564072,-0.09263653837076646,0.07086702850343811,0.02983907941706923,0.003314744996668641,-0.10847859094349951,0.01679620395135773,-0.10078463475626735,-0.007931153790966317,-0.09046699328456609,0.06938711496914292,-0.07502796140147289,0.004093081382401254,1.0850585928713377,-0.009158671303888732,0.010453391309896596,-0.04904891365390979,-0.040754648821073026
j-58,-0.011771075348569774,0.049403664347449125,-0.025725410128449675,0.09049463303873538,-0.0931509151566359,0.048919615397412596,0.08439363492233777,-0.04019053735685514,-0.02385438108329301,0.0047132752286513585,-0.015286157952495636,-0.024712336767679997,-0.1966657845682788,0.14057130238159343,0.05966645624464351,0.05356108881329929,-0.04247714886959877,0.06820301379189053,-0.06153660640185908,-0.05195675206017654,-0.06059653901436429,0.015058445578900242,-0.1562005953730378,-0.05782878390750131,-0.033659973300546,0.044962333043137855,0.00029168441255576804,0.07751218753904757,0.03682488958584971,-0.04924994719100493,0.0611525402464883,-0.09008649437511422,0.03893342805060613,0.013239142673615442,-0.10165312050340111,-0.11010927287555917,0.0675653181768067,-0.015981775237130798,-0.11310593354461826,-0.045879295824590674,-0.03402463099597555,0.0662270309317962,0.1302698963046564,-0.0004921049836728831,-0.062472776817023526,-0.10980628138968876,-0.0504698418237779,-0.1001629165400809,0.05565599667105914,0.1724139769124437,-0.004197765876765268,0.10263482934153954,0.06424418809286979,0.073010714967945,0.02674340489222487,-0.041705847726183416,-0.04809081677731097,-0.015174210857243811,-0.09156806620816667,0.0784204704950219,0.184869751661287,-0.04277273935275822,-0.11183687444394581,-0.022096463644295093,0.15997262657600653,-0.038371192979675596,0.15023279127335595,-0.04843317129695177,-0.018518838583558923,0.1452897560896241,0.06554696102348288,0.012102826382625607,-0.1252969307957033,0.07706423296655066,0.11203900411190296,0.05440113527661744,0.04226768822145342,0.08108947687635236,-0.13294070034051939,0.04332568678958819,-0.11703003133809058,0.014759581516478326,-0.012484759071280835,0.018414520223682534,-0.053154293440445755,-0.06305677316828885,-0.04657322661060982,0.0931125181998223,-0.16781164185786326,-0.04022321834225285,0.007560287333911541,-0.003848163440169688,0.06347260988765582,0.03130883158244663,-0.008040712407276314,1.0229916472038094,0.1057672719479378,-0.04488849152697981,-0.18594773546799406,0.020440569092931148
j-59,-0.06781765065712408,-0.026979141514681206,0.1282294497509596,0.11685839910718512,-0.12707774025770557,-0.13377484989816257,-0.042941454867599975,-0.05504728778085009,0.03407354753114336,0.07912299575102034,-0.01978192571181601,0.03651133822354978,-0.08661176010897524,-0.09881610305155113,0.04769914923430495,0.11434389956961474,0.01961822825323366,-0.05016643287852976,-0.1249986486968749,-0.039307664593190385,-0.017555656320748805,-0.09007650815148559,-0.03420804131682993,0.06441957003366681,0.0732469662179245,-0.0812606302409861,0.15866755377223968,-0.10621095215547033,-0.054545433399120324,-0.003820678483469363,-0.033876087790991743,0.040210886790941265,0.09537786875312244,-0.02128803820438258,-0.09106958330739494,-0.026773158259126226,-0.020748691923717918,0.13320236590525694,-0.08090828877262914,-0.03272260184491112,-0.0386095044589066,-0.10012154243267928,0.04373795889542515,-0.04305965526388996,0.04274899467321003,-0.014912854727841731,-0.1064208896676241,0.07026912433529221,0.13532738672705022,0.1051952683301205,-0.013092570102904847,-0.04572041138929001,-0.01345955183714077,-0.06285297028146564,0.02574373672055135,-0.13928595026253726,-0.09881022715305784,-0.016912959374342146,-0.08913095343856572,-0.12020645017920589,-0.05166051785571884,-0.02453833849071161,-0.023747515791803144,-0.07498547651710452,0.028999422621435036,0.07026452421083998,-0.05007253948138591,-0.007119583440762728,-0.035475171354022214,0.05283739260133718,-0.051913419719068495,0.008702974321751244,-0.013287114401695032,-0.0033666749775376585,-0.015959507858912914,-0.07416186063141493,-0.09532770203991636,0.12107326555784696,0.09298551027544709,0.044167573041744956,-0.011489576748060303,0.0020780111106253707,-0.14923115875068277,-0.09595878871619097,-0.03183145261869955,0.01990231985375994,-0.04606175318572811,-0.10481022286702914,0.08835082765788699,0.10675234743649085,-0.14091368207688104,0.05003043066672497,2.6944201621709455e-05,0.09868548027123279,-0.06270834917819604,0.9434735938740709,0.026036159267529654,-0.08565248430249328,0.017194989955584605,-0.1814955146686612
j-60,0.030697556175946834,-0.001469685882238022,0.11294548188310764,0.05896571742263196,-0.007297119859302045,-0.029819328027577786,0.0638988795692111,0.18040589465727297,0.08811227340959156,0.018219298610131406,0.1050514878485144,0.01583767657074047,0.005366952513078868,0.03272620267803015,-0.019832896755064854,0.0945464825732244,-0.11897476203560166,-0.036574492922640735,0.04169509998285887,0.05189258088506879,0.039203654463160244,0.07634267879359884,0.15350661388613412,0.2322483457974132,-0.026272212152931747,0.07296322889997778,0.10514619734024655,0.07027041783656818,-0.02565305333670121,-0.08880314920648746,0.046297332692030964,0.12301848975454147,-0.05309155615672528,-0.032646968009562995,0.023276085101663582,0.042550896796960364,-0.14275844663161597,0.05849449415215867,0.0644196246859346,-0.0044055455474811085,-0.07070668870925413,-0.0034658980274948374,-0.02851310106841296,-0.021457691697940408,-0.010513575416821342,0.0035947149291191017,-0.06376680914208548,0.04817686276168819,-0.04039335612350402,0.2520301683986565,0.015134831717811702,-0.08709160846736408,-0.07120126454040755,0.06473323936750278,0.015236909215293058,0.01103300598701951,0.06458731729464007,-0.042663267006606234,0.146906377103929,0.062367423551500975,-0.08185154062429166,0.024172884311627795,-0.009907838593913983,-0.034423402496786694,0.017789687478688376,-0.06438157438542573,0.03845040770133743,-0.0866788395097235,-0.01104785999211111,-0.05762481621100227,0.12811251101300616,0.011113159927004141,0.0960748357642709,0.01601647139359517,0.14314180151404263,0.011790084645546326,0.035436761198342354,0.013597235681702236,-0.02241856783353594,0.05474663137138355,-0.0005470372026346574,0.02942801281983098,-0.014618453538647413,0.061277903054557846,-0.12183760216060732,0.06086773155227329,0.010516980857280549,-0.014216834276200381,0.043594101778310704,0.0803511420022851,-0.13776447859557753,-0.11483368986846747,0.03195681343031767,0.03712352936164705,-0.0039596185842652705,0.9271762509226393,0.021855325122423976,0.005216784717083511,-0.03372539605993095,0.06671341154756644
j-61,-0.012299279689588478,-0.1007728974079746,0.17172054649652432,0.09899326031099329,0.04387638649229782,0.007225712970937418,-0.15575238434724287,0.01233520184568197,0.06777542135161575,-0.06575445002663244,0.009580935793604745,-0.04886580996491215,-0.015186985825461595,0.009284339489496507,0.09120972190644014,0.01984828140340955,-0.017496149287855065,-0.016774509489193425,-0.040995670999484216,0.033572952065968414,-0.01180563724397442,0.0024121422244334904,-0.02854046014397254,0.03592254459789253,0.10215768607851544,0.05130202959499377,0.027309993866064475,-0.10580749874188788,0.02843493425346006,-0.011400558666494804,-0.049374710857835354,-0.04346248111315889,-0.020591970265124947,-0.08723082353804003,0.054752958029796336,-0.02770212834658571,0.11994096347843966,0.03072465790159227,0.1040051631406933,-0.07932255584522632,0.053053424527610575,-0.03519352809142816,-0.0314106229939299,0.2055993915193463,0.06197479726233426,0.12783313963098572,0.07914907835640222,-0.06683522803798374,0.04759680650594619,0.054810823740448524,0.015483852891209992,0.19387571975472379,0.04931854251784804,0.11715686575510224,0.1370073398288641,-0.0725659981743596,0.06752319926890762,-0.05069047612436752,-0.07012928754884072,-0.05197857030665139,0.0514625483086612,-0.08567188568020553,0.024940786029600384,-0.06193231695209255,-0.045379217817492705,0.12972274506203355,-0.044647912651214025,0.003586219513871276,0.061670766358163064,-0.03437709136209555,-0.018559968659963944,0.02804998826707999,-0.034093446594769275,0.016573048224114807,0.0080151140078437,0.015085603106734652,0.07633193280771433,-0.056971531749533504,0.10521520970242576,0.05598363063398194,0.05620207745874638,-0.04865794749234795,-0.04141762206058442,-0.08663269622456826,0.10735444778503678,-0.0882705239575632,-0.16095732643021118,0.03993332557449183,-0.020922455793911065,-0.030516831876722134,-0.05329332411742812,-0.055475262982287485,0.023259168288549507,0.049575520106698995,0.038059894583398,1.018699555234909,-0.09575431396856178,-0.19753786111746363,-0.017957404212311345,-0.06427205821049087
j-62,-0.04583776244173984,-0.036143265384923545,0.10047803820510438,0.11172891410236223,0.008579037135933748,-0.03225008597274758,-0.07297372768161188,-0.0009817798720564764,-0.08409915618609352,0.05530865618313439,0.02884937023990182,0.02621396742522814,0.06140409264046667,0.05372360931896943,0.08601005459798297,0.09663635919853787,-0.01474914714178943,0.17974462771867802,0.010323503603127403,0.028727152201535624,-0.10333138086575928,-0.09916410910341004,-0.026933712207041445,0.05876347319160523,-0.04065224890418912,0.06718860373553703,0.040503836202868744,-0.006191478098375657,0.11096070805131163,0.24463206832362663,-0.012122772209903678,-0.029008280353759946,0.01357017837767498,0.0054183902580913264,0.0015677158273034997,-0.06412593642976709,-0.07633338303364037,-0.005129997530160106,-0.060642381289159546,0.03171680460380846,-0.06979246207625679,-0.1365230883519803,-0.07950376012027104,-0.0009880170708809004,-0.041745911825294815,0.05917582486914878,-0.0608702656649433,-0.14605917579590777,-0.030169187198545746,-0.00824160563233366,0.06450791616319115,-0.1913305806933659,0.014990910471167547,-0.048721071883078365,0.028169406728774236,0.17114587227244618,0.08134366920744059,0.10792868962793813,0.006190359789703378,0.151344976796302,-0.06369578453651675,0.02327070287021025,-0.013828184700357654,-0.056528883572773886,0.04586180550569482,-0.10785575815740076,-0.02019507710899996,-0.15997547913595775,-0.14182758114750485,0.01467988796174948,-0.05105045798605982,0.10387640915099436,-0.05531118039399134,-0.051641358201593254,-0.002966819159938551,-0.01550297176361947,-0.08118802129785337,-0.10599207628931864,-0.07218988222948,0.07372973152517164,0.00494938532830031,-0.10643913076460593,0.04796824816516008,0.09662427559007795,-0.10603104065699313,0.01991473057207352,-0.0643357758066844,-0.09998571661482235,-0.0817321091663166,-0.0555221008096632,0.0007471490683543925,0.14199559967354872,-0.016694741705937294,-0.03754046025447198,0.06231689695185959,1.057506783560832,-0.026996585259530977,0.051624790125546986,-0.029240497828075057,-0.05910858509503601
j-63,-0.023792674273337033,-0.010472561313252884,-0.024063018964987713,0.12375954060648052,0.012951361791693998,0.1269205097972905,-0.014476673644539195,0.0705231636765731,0.0017249162449903509,0.0317761423833803,0.024212772455870637,-0.07830704238565121,0.010625774492403374,-0.06748271416987602,0.03978593188873347,0.07240936558895086,0.04684471736321189,-0.037677324944901856,0.038822293815324434,-0.1200807668446423,-0.040254694435886945,0.051739593577982954,-0.007833709760274452,0.057996722435257254,-0.06370091400009846,0.08363364660545297,-0.03773022912116294,0.11462831774223778,0.0348675099636456,-0.02700959753298248,-0.18208314407997442,-0.05912802479347566,0.009583268982598094,-0.07198439781899371,0.04893040766569008,-0.007318419218793848,0.07409020292091233,0.00020943888965569292,0.007865296642510617,0.04368890537078431,0.09693528533741903,-0.016528095291732364,-0.04075060206210649,-0.04601169264107656,0.014753430010037186,-0.0906832583430607,-0.027069815313885956,0.09770274295147868,-0.021354825632187793,0.12754736967487487,-0.08100387344205913,-0.09487128722321217,0.08972783342133912,0.09076593526623596,0.12165423622138441,-0.04674014635806047,-0.0004085079211296226,-0.06815037908297482,-0.05252977614585729,-0.013138788714370294,0.025943187147957424,0.039657672856737824,0.0819261006871838,-0.09450597016015647,-0.013503467789660571,-0.08287713856540804,0.028494588944834812,0.1918649446875401,0.036189570613922924,0.03528729450116425,0.02264871182599846,0.05608667342834639,0.013683230677027033,-0.0752003289175964,0.1581986057965451,0.11889172794421124,-0.018278874141831537,-0.08055635221743664,0.10776621974347983,0.0009125244687632665,-0.04960119171494092,-0.04779973357980229,0.09835436575108268,-0.020634910840542683,-0.06478726087023548,0.027329646201859355,0.1156688868969035,0.051774842845724374,-0.08000995477293824,0.010128676499135045,0.09477272914751335,-0.0051140669532272875,0.016764467741447395,0.02692084926258308,0.06311303735420362,0.8219540611328744,0.0228980739471605,-0.26338157423497593,-0.052222549096753085,0.0026011540710304793
j-64,-0.029917718527027303,0.18259277063843174,-0.04113376135729296,0.170250927550341,0.18660853584918122,-0.0018258369665600496,-0.1255122285512386,0.011750263681655996,-0.1813153923392583,0.05709284153404925,0.003737079483546273,0.010897223607642056,-0.08401337266583653,0.06150292216445895,0.030341090104257645,-0.03856520519011177,-0.02301971808885111,0.0006900360099726727,0.022015652382005604,-0.03753414659907716,-0.012509740321070053,0.10310098364949347,-0.033125631565736204,-0.018194815754933886,-0.06554006336761765,0.019219424217494837,-0.08018160568400558,0.039763720509464584,0.1306030982809701,-0.056912388692867376,-0.055640967678950035,0.03619737535747886,-0.20371694165847873,-0.11052190408466561,-0.033980554275802835,-0.008461795110664867,0.02085883544711553,0.11036784897435818,0.008639610087223346,-0.03588919789683849,0.10585605109479422,0.002876544983438799,0.010964957967632073,0.07601199415105486,-0.0475478137442763,0.01818987105392106,0.11100743178428467,-0.013841026930891539,-0.002557245979986164,-0.05367370028012833,0.024813976097828132,-0.010008387666612363,-0.14455088831869864,0.041550509193379104,-0.03160938985295123,-0.10601378917043909,0.08010573693547099,-0.08721541387395775,0.05891672802683481,-0.03230434939136741,0.06743603151876353,0.004632216870737835,0.019179828173619004,-0.05656109603331727,0.14182232277207987,-0.07822154765443128,0.05975813505891126,0.04174325807962139,0.022816287246013273,0.010330863410943004,-0.043358858554841624,-0.12386818628165572,0.044241841830266485,-0.035942134834609354,0.07659630367267484,-0.13794487985873632,-0.09747340865204411,0.0037333729571324913,0.03144445120934046,0.08217236835053153,0.1152685960375687,0.03667539875635022,-0.015331414034427738,0.04397447481806783,0.023548169190989506,-0.08088332772300387,-0.03734394115775689,0.06995555548583351,0.13071470214666264,-0.13158026115454532,0.12865468515141315,0.0029329029694708892,-0.007260294581084314,-0.03572037710641175,-0.03902426930994699,1.0748110107002162,-0.033124395218695424,-0.05992154172088603,0.02982079562258062,-0.03179264160988637
