,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
i-6,-0.2198298671892677,-0.014253718725031735,0.17529993228426818,0.25450460670865754,-0.19711819980989354,0.21226286412607887,-0.07507620686333727,0.1899052565752904,-0.0869706201338632,0.18481099604174384,0.06127616291367903,0.1367068035262218,0.2647864437635819,-0.13974206680339363,-0.026973822230900054,-0.2112833008097181,-0.06843823126112918,-0.2306002148304168,-0.27821454633183534,-0.07897952221260947,-0.09375553491425563,0.19234455237156767,0.04162351338679879,-0.10515039765035136,0.037605528879259366,-0.3599508085103605,-0.016480812448945472,-0.016780625353054905,-0.2683534934448637,0.12877913320056555,0.01224002445629983,-0.09313120845718516,-0.08090256020383252,0.034223323589683066,0.07575117326593556,0.23242841844139614,-0.039883286743342725,0.10838529536804527,0.07475273039988035,-0.01960059367470865,0.24210941280749054,-0.03125259272745255,0.21463671572856666,-0.1803953822778011,-0.06905596243701845,-0.002010719114565034,-0.08232147672004338,0.04476777817037304,-0.0011311744675029155,-0.004867442754248284,0.26100554175797835,0.15309812352122282,-0.1724689425231006,-0.03641675755477452,1.0175606373834838,-0.19787795869284122,0.05053598802125057,-0.10204203619073283,-0.10238821101438723,0.2355808324879125,0.2944843449219136,0.0794081340981314,0.07611604518404314,0.05723566558662038,-0.13980342291351963,-0.1626323730145906,-0.2981772259214696,0.014586082842077545,-0.14657627212122426,-0.043039609206690456,0.04823846520346387,0.12676491420055916,-0.077500625840251,-0.022280051311315156,-0.04511523991432644,-0.18665059510328408,-0.18363588837310363,-0.09595132428968273,-0.008543214981213167,0.12665242695053197,-0.11645026426267349,0.19420571013352037,-0.10357725910057466,-0.00720528652073651,0.07517303124299873,0.2552400892430789,-0.09834173549158587,0.017557421088199052,-0.022025494278197593,-0.10887023781926905,0.09997003288111761,0.09341603298754035,0.2090686491472182,0.07229705617231559,-0.2448158899458492,-0.09587094083394196,0.09294469953452408,-0.02203635616537348,-0.10757511365448008,-0.18243501314466368
i-7,0.03816602967024891,-0.06540884936161567,-0.011572105878773092,0.019088432253106243,-0.0936942311346216,0.04879602959549997,-0.03445448276783129,0.1136165543438057,-0.08739632208476966,0.310927664972673,-0.003848117794798154,0.12197062986802414,-0.06861516193172887,0.20098173907915465,-0.08302640113985343,-0.11676328020439025,-0.05669285327271995,0.20391395472145182,0.036385123297718945,0.02721919094522596,0.024527524849372,-0.005959915363606317,-0.03203053809964277,0.10506075071015863,0.2009061323275504,0.24404600844713412,0.011278478012214092,-0.07377898983119892,-0.2580022784958269,0.07629717856054188,-0.022690929203992138,0.009728363837888313,-0.19178938262593692,0.14164268574072209,-0.1879471444414653,-0.10923523621380062,-0.0823461705924914,-0.17542985210480685,-0.10353020389107816,-0.0370555899082093,0.2748666256242595,0.03683627584397751,-0.1509976710335966,-0.06926473252913581,-0.25504217942981633,-0.10662264218725617,-0.14842649249905307,-0.0409183299777327,0.03666714067282508,0.2228339373437717,0.13426284713161285,0.1632642181300438,-0.07265358913497018,0.12112720972972851,1.297517268940227,0.20577486170158918,-0.07199054376090044,0.21300731077611376,-0.1282328528006502,0.23002561482574876,0.053489890507818584,-0.023966155151635672,-0.03980463137370511,-0.18182204481380163,0.10070961094762011,-0.13495946785704557,0.16274755277542458,-0.008737921737795822,-0.018995782018740377,-0.1481706695838204,0.13188156088530945,0.04606606608000254,0.023533944808289582,-0.14487134526885276,0.007601600182423049,0.006211887634730693,0.32126610665493993,-0.08221632456400933,-0.1830744839229978,0.11851345204185894,-0.22232278206261707,0.061051634051298466,-0.23469880189419784,-0.2875414287417973,-0.056320108430897395,0.2546173288368612,0.048336128236946545,-0.2631656790153189,0.04683286423521776,0.00489257493715735,-0.08410595055372659,0.20964341485622576,-0.08988713399873398,0.26992218855366445,-0.15636533140784856,0.11224466101489815,0.28254395315209174,0.1287556567237825,-0.06765959655233343,0.020118903226028922
i-8,0.21733902637823546,-0.14195328000372695,0.24671794451854492,0.19504999884704102,-0.2542683052800721,0.08233107909947719,-0.030836217419228443,0.03592086802819275,-0.1267381789225249,0.0015201719324284787,0.2732659745937723,-0.0374760682913757,0.08570063634191179,-0.09226816617695577,0.05323677852733868,-0.3971940661868517,-0.08588277742611385,-0.016987922262348343,-0.11095823241918128,-0.007188083538403457,0.02279346589804117,-0.0859689429629488,-0.05037195648477375,-0.17931324945252997,0.3465348051271738,-0.08813527147691577,0.06595154250631924,-0.044870679650046305,0.10014816012239729,0.023981571820942005,0.19480284533850564,-0.017023184484999218,0.04765834008006063,0.205190442715705,0.24054717464970485,-0.10964611265618382,0.37492205067368806,-0.1490880190023182,0.24334946429343088,-0.21315507414757734,0.12131038676438244,-0.05936441845425269,-0.03451276875646172,0.09292762925673578,-0.24892706133930403,-0.38450361234821995,-0.2911426991530715,0.05914071983076911,0.07368075682354709,0.080858836387005,0.08483800950152215,0.09864376654910693,-0.22743873848421226,-0.31750560774921105,0.9503911185742623,0.050897445339003214,-0.022830846526518078,-0.011002898297943013,0.08219808968172869,0.3841935084660428,0.06305328703693014,-0.1367635135335238,-0.05962587243392437,-0.07196162234438348,-0.2127414743886838,0.07231639694376274,-0.05365668776418375,0.0947222662106849,0.2122061126540156,-0.2856861872877667,-0.18274426381465045,-0.10441540359175525,0.019847899748230657,0.03976768127313248,0.08329482371783115,0.23567460113630476,0.13898614447013244,0.11782870525670658,0.149631637046088,0.3267391146406862,-0.12415213474095757,-0.09807632067560403,-0.09903356066656532,0.32071889904763096,0.1095923625539885,0.005766685659876232,0.0685544461312315,0.22538492140660665,0.0332508663381852,-0.1666250989379043,-0.16163705990309496,0.06582048748202524,0.016953643530174284,-0.11430758220557112,-0.14669954173781322,-0.06199635370779988,0.20035623858327828,-0.07237853749064893,-0.09743412541194993,-0.03422647756773855
i-9,-0.09916841561664849,-0.3926522182396271,-0.06512868958294186,-0.1693997775223583,0.09571403782015588,0.20117384017549556,-0.08020336034164421,0.1042148825651252,-0.14024044555298815,-0.07085731923537221,0.19181970460037906,0.07522301292700502,-0.09360752241863042,-0.13216566624330484,0.17811005837307636,0.06617749464043414,-0.18103795197429975,-0.021763966110468654,0.17403638541595157,0.2023872366218985,0.14117112479625377,-0.11245812148141969,0.03630193799434214,0.013804710816410416,0.01554482106677931,-0.18632953299185348,0.07039867918797589,-0.014286014585045938,-0.1812721564797067,-0.07237085160626001,0.013958843039457752,-0.08407934071014513,0.0790551326479276,-0.06141963370068527,0.22594666101688718,-0.01011706141069112,-0.10585813564444572,-0.22526075417355243,0.14923203603969298,-0.050953109725002874,0.06851690474944067,0.05086593843739934,0.05936275746997543,0.1069577482321585,0.2745204908906256,0.05506125087509028,0.1985225238929922,-0.2266638118519005,-0.003966906674588303,0.21903907843123033,0.08770824652761161,0.3234028096089451,-0.10067392039949694,-0.17107269892284643,1.0295541435615057,-0.20082209740237777,0.062472153525988124,-0.2765501837326971,-0.009918538217528675,-0.12306929596490584,-0.016746608238977907,-0.053590785844701755,-0.12143855830695753,0.2650495543385086,0.008592188585076559,-0.11577756218078383,-0.13511160731630328,-0.11773395966870463,-0.16352930611569144,-0.10702833354516599,0.18364543049416385,0.17498869473642228,-0.06276740298808027,0.050431329244590956,-0.11617456367016367,0.22272318792127474,0.23457093778600263,-0.1256793270423228,0.003020592522960784,0.054828439093124626,0.05004199303203043,0.01238427483339287,-0.19615693207060453,0.08164927625389184,-0.036810196721569204,-0.1174450063138363,0.06436143676170344,-0.048425772206674496,-0.14286694468285346,0.09713727706134309,-0.1347589594303936,0.006712559410154976,-0.04277557151354153,0.13114460035978712,-0.025061728752007857,0.27758540425359485,-0.21556788429309764,-0.04370635659926183,0.19124699628443917,-0.08660128449551997
i-10,0.04275855841253569,0.05459449663680596,0.077996002634482,-0.002280606760410436,-0.26900259693537004,0.03517270532880365,0.34063327375363966,-0.26972830519044183,-0.16942628669874749,-0.04951973729967475,-0.005196265450431484,-0.043998898849950924,0.026758856641466173,0.11702982217162429,0.17280755132357933,-0.06304033372652978,0.12885040121827665,-0.18555371281612318,-0.025259187538137173,0.1360359807686052,-0.07832211640532871,0.16126265298471823,0.13543556258541026,-0.07141376718127646,0.05570870936669364,0.03128568226620893,-0.07598109763258669,0.05320430977441265,0.18184555596056734,0.1873265240587913,-0.12163164533209644,0.020701276906711714,0.1727951697579463,0.19364729733846123,-0.03133392944782041,-0.11646645141558519,0.017737393838065586,-0.19749460889630008,0.05088831852925747,0.07923447608796251,-0.21468459151342925,-0.08039076359560805,-0.1547713293876687,-0.15460831025621716,-0.04977731140243241,0.14714561679394614,0.17156258018803813,-0.09993500874060542,0.21267415233048315,0.1507376820858537,0.24837921534889665,0.1160038259835722,0.16259671259881106,0.2759322514748421,1.123389480489016,0.06415336649142991,-0.0580810376441366,-0.20273357507768883,0.02780498836726101,-0.049118391504101744,0.011572692735521493,0.09519023373994148,-0.0723438723444397,-0.19537349445615126,0.07047075396287625,0.45659087002551435,0.14443572521527392,0.20409758481033793,-0.30518997821640437,0.026025197516917377,-0.01940314844321903,-0.037993170161844565,0.11705246374230696,-0.06577080976677609,0.09512445096010738,-0.1107774613037883,-0.02731079459416401,-0.18326219954396705,0.20158389739735516,0.11862925533146429,0.20065505182236723,0.277631300694897,-0.20731831115709512,0.061191243646400696,-0.22529326378941034,0.1177513084523642,-0.16512780815488073,-0.008756577691239994,-0.08377402110745046,0.07788079775310332,0.09606540070811799,-0.1899321825779897,0.05039175544374021,-0.027462594264540358,-0.022769708800513724,0.13978392937703332,-0.06437673172204762,0.12776645476168258,-0.1762811311100509,-0.15581565108572373
i-11,-0.03706510042137216,-0.3542205142044452,0.1512358390664877,-0.28024761544409527,-0.041087095989997394,-0.004141960047670029,-0.10699108295953305,0.5188375401409716,0.14485212441859296,-0.08229125966122125,0.07408228813222616,0.0073863436413893705,-0.21967325211449296,0.010383518855721991,0.05878165189242209,0.16530181884530223,0.09853016121487854,-0.07245631211445049,0.09340637696100894,-0.006781852603736537,-0.19609687566253417,-0.10760030722914583,-0.022768994867179267,-0.08459336819072713,-0.16562158015424308,0.2243501665367559,-0.02199029596289293,-0.1944486478018263,-0.16422032293872713,-0.18183378679405035,-0.18696371417317315,-0.2514573973547961,-0.03205870936360512,0.17248051810671478,-0.031859000615909,0.13387306645122046,0.28904977913389507,0.10958890373992511,-0.06934018234700798,0.1881732628272125,-0.03798418370734527,-0.09301136339036882,0.26860023599219,0.17270687750388936,-0.01402376749278504,-0.07306179039102723,0.09418506186934485,-0.11370161874219552,0.09303317360225831,-0.25395747553341,0.07529323437939572,0.03157373254286737,-0.20162454800197765,-0.21964138660154747,1.3107516118890348,-0.08302804177306732,0.11576103203450955,-0.38135791083927983,0.04028420631352436,0.09619354293424416,0.1779274546576186,0.18437351150730194,-0.0145890591195008,-0.16768503444968236,0.08610039652859708,0.18088714069290623,0.38757350811323565,-0.09398806598067104,0.07388919203038338,0.29780613530629885,0.037736159054844565,0.18963186589110229,-0.0540435087786407,0.043275702415095076,-0.10429721110020966,-0.1003844817041796,-0.12443517494470503,0.04749840309912486,0.08716277929243704,-0.2796222901939775,-0.05960573927609282,-0.00980020569879798,0.23870721319167104,-0.3363863873810162,0.15628246866796264,-0.03943608156797903,0.1278258315602751,0.17321718850750428,-0.15140896553041255,-0.1389814642800326,-0.24512856138114844,0.25376608004794515,-0.140206464789067,-0.029560259909238634,-0.11880864069617637,-0.06371183999761472,-0.0387239500324885,0.09739099010250532,-0.09779022069682172,0.09344703238315664
i-12,-0.06712217259447674,0.029664473729949438,0.15612791079230956,0.027890221455491807,-0.005666316437691789,0.09853909661677022,-0.0644082859522092,-0.20940293705747975,0.09313161212987756,-0.01870111960763812,-0.28595563585622147,0.08397518719986097,0.09611606846572898,0.03957660838956304,-5.391997350089245e-05,0.008961554320477004,-0.08531602489966562,0.08511281640448459,-0.020003521078522393,0.01612607004112558,0.08524306176413218,0.08568606074488991,-0.10631523060711061,-0.13017040342679065,0.11137914252415573,-0.27164306009294054,-0.19569224578787753,0.14047663474880506,0.21111568533135022,-0.26273597298516094,-0.08230686352336009,0.10970306520913231,-0.13294838080527885,-0.22082911485175316,-0.36396868552525047,0.12985000099905739,-0.08046610203326152,0.08173283037393647,-0.13633100624075897,-0.0688936880618841,-0.026936221381576766,0.12382068207692502,0.10572011596463492,-0.16859312461219747,-0.1995038599878183,0.013434273455353482,-0.11598563063347869,-0.23668139557659928,0.029874619428571933,-0.06987619871384089,0.19865220891351462,-0.047370621453076724,-0.06435896644643194,-0.02245415216096578,1.0857737157093323,-0.23191219353163728,-0.07691512035727405,-0.039450574423274806,0.047865151622042586,0.027607033419717486,-0.1178258134266751,0.19707622325714189,0.06221483057815132,0.2684762423523013,0.030566818079905366,-0.07039644665562905,0.12890465154317599,0.13525174735997977,-0.2173723214675746,-0.03769208985716068,-0.0057425601086695975,-0.3222935548833638,0.18590359429214695,-0.1217221499875618,0.2796890310825491,0.08862114308718737,0.14250050141606044,-0.05264056392029467,-0.18061761030038834,-0.12943246478346196,0.06878575565245355,-0.1625600459955627,0.0076046478546399066,-0.19709339217855498,-0.1710325297691078,0.018447612156223394,0.3078436841943666,0.07771870227726568,0.11874804191028017,0.0046257465860851405,0.07333141682385566,-0.05055018972867124,0.04934822451701533,-0.20935749970843262,0.0748591338523223,-0.1994384866792822,0.16807921428676487,-0.1250419576010777,-0.2392090613823898,-0.08562683859151952
i-13,0.003166127261358415,0.19020601308499616,0.09532797378203173,-0.13535837029587794,-0.16122306109602544,0.10615217331135521,0.28898877568430403,0.2632118436518604,0.17946218713615963,-0.033279250478171846,0.1630552845185519,-0.22308220011268118,-0.12414611516916248,0.0416352208493249,-0.16635809078017263,-0.1315295546264587,0.009003281486255338,-0.06911410928595198,-0.12041266511255454,0.12215611731519087,-0.0773732928821243,-0.11054197025520354,0.03200439691201519,-0.011576302792079132,-0.06376616905558331,0.05125786576924126,-0.2005289788837507,-0.14749505920317435,-0.11864545357046447,0.14222520290562785,0.07727722463644009,0.060309889775956596,-0.017740417375661423,0.38692305556457224,-0.1521548540677396,0.1785123428159484,0.22776891036323557,0.09786968298283336,-0.4131503357445845,-0.08918237087897381,-0.0925460455697132,-0.06123550398911206,-0.2653317398473664,-0.2331088052341745,0.16231949269537987,-0.06371603019908241,-0.15406689664815698,0.032150536480366684,0.05598560378041575,0.1213323266561846,-0.11418488698043651,0.0024463221774523496,0.26442008738206874,0.20732709362010773,1.2025393160417934,0.007267309010060588,-0.045621554380028205,0.04191362081794128,0.45013475956450283,-0.2085188252187115,0.056598613197420704,-0.07132472850501732,0.10297816282916081,0.028068498887256446,-0.21135579979477712,-0.00270265793428975,-0.16592341674053945,-0.03875884228346631,-0.350900017719877,-0.2576409013406694,0.040661629203683984,-0.049934056810618056,0.05626722277595999,-0.004134108903672351,0.14256431033326344,-0.26952547126899934,-0.377850025076516,0.23958816550794762,-0.20622792267877194,-0.11038188304214526,0.3362091970065686,-0.07161190631349065,0.35189570031027956,0.0011287262873362503,-0.18159717766062008,0.14382651311522132,0.002961241918831389,0.06038960003420271,-0.04504345817695911,0.13409335709301193,0.2128620650662164,-0.2624750967204518,-0.0638908362712563,-0.17960245901919425,0.021875014356837245,-0.12495101470337072,0.11441776511505221,0.0039292391323041895,0.13179216435430988,0.2065352492366844
i-14,-0.07063838530569669,0.162425499797675,-0.11920486353390379,-0.036358595180399134,-0.20128471251088081,0.07724550028559879,0.1920240582254052,-0.07510668472264004,0.191729124918803,-0.030215922075909618,0.0863926162051433,-0.06331537042931663,-0.2168018318106967,-0.04739036298397621,-0.08499160931628871,-0.1381547062892956,0.2315132549614075,0.03210045468179325,0.39820910281252814,-0.2866284309125682,-0.23747613162413292,-0.03548325595294403,-0.19560057966789807,0.027673449217266315,0.0342499466893897,-0.08973597093355055,0.08541842405221532,0.22051476566089181,0.1054058131535701,-0.11363739579946329,-0.25752771290482895,0.09259866305415697,-0.029209590646682892,-0.08513411381431507,0.12636186701024685,0.1610284374577149,-0.017171830175320642,-0.047515180809168105,-0.18387780441871235,0.04644294367158276,0.18185305302692673,0.01574463324442332,-0.1396037293183079,0.17603923712074818,0.18190322975754838,0.2822137580555888,0.12109412140240947,0.09029646953858449,-0.14427223458793872,-0.26190975528741967,-0.18461016989900636,0.27140075159983656,0.18239632362330474,0.1761735101204342,1.0239870279650736,0.21210749808843893,-0.24514061975858942,-0.22495196187346783,-0.2880392963538813,0.12912748660710288,0.18706407008996134,-0.02829737876821141,-0.123042922561063,0.03826120987363577,0.16597808478084874,0.1849561878392614,-0.15794537112922558,0.09110846302289574,-0.19920364454739484,0.002453696515754024,-0.005173842148054116,-0.12809589287129083,-0.06795575480749236,-0.019366017609276354,-0.08424214817010499,-0.04210614732576715,0.12247012384512573,0.1255239772992366,-0.21618478295610036,-0.10074654628204904,-0.20258507330278486,-0.0824202781966807,0.1704915855050756,-0.046352857257126935,0.08745521059385959,-0.021897331429297406,-0.18657794455334126,-0.06671575688243545,-0.18768775995029163,0.029387951226997115,0.11618446832751891,-0.14821904380183878,0.17658618460913642,6.755713355571375e-06,0.005277380333172661,-0.002303715630588643,-0.01903684743867945,0.05334850782560204,0.08380521663771258,-0.032167825760520234
i-15,0.1592460498663516,-0.044877593225069075,0.07554510321621902,-0.14519785909652622,-0.18700481794819346,-0.013596779126782832,0.1183736044932924,-0.23870460258538373,0.177077853927371,-0.07931305963356126,-0.1292787538843135,-0.07107229753232404,-0.0697757295596747,-0.11011091727010465,0.07048069123575627,0.04654393429417653,-0.061439569902009696,0.01958975058474954,-0.024329025235701584,-0.13832549778127023,-0.040622093077343276,-0.20467107760842215,-0.04001825772275751,-0.21562644400633352,-0.2249451369045924,-0.09126786449302444,-0.021716793456383405,-0.13960256290463632,-0.024741896450359083,-0.21783444600348695,0.2235392955329596,0.16142783289405294,-0.06359545960202438,0.14771679367973942,0.08055208345677069,0.1476062457306887,0.1456789343582805,0.01779136144477938,0.16717278765285493,-0.16571078385037422,0.010875441898867527,0.05216668608222519,0.11153572768868977,-0.004096824811732495,-0.08142588821639102,0.19186966951579787,0.19697165126493688,-0.011759297174414075,-0.13055913287666684,-0.1292977308287056,-0.3011062963280058,-0.19820135621185647,0.2817068804071932,0.00023621674264779371,1.030075836558354,-0.18165916250666897,0.056841618262062514,0.10803278077860881,0.016804558235703832,0.1039622726689634,0.071937546453082,0.22026654134670443,0.0874695909846574,0.15954788238707682,0.06389134933585913,0.22755417988114868,0.14340375903387692,0.24148274736131342,-0.15150279370086142,-0.02164684352106634,-0.23240326279426343,0.05376102674315848,-0.03284768521821994,-0.22904893545429075,0.12983304218525832,0.03723771611183113,0.050782017616518085,0.013622685061881279,0.0400866745624052,0.05927984360079783,0.20134095021307935,-0.05304565728013956,0.1308661698480947,-0.2515506143912711,0.06632694771871407,0.0022014975698956937,-0.2114548123107183,0.09701583537076348,-0.08809754692090312,-0.16415349424965536,0.13752259313595527,-0.0746780793189983,-0.009876621715888658,-0.1949341725442344,-0.24549799282267737,0.05623538503428351,-0.1585585085249256,0.1698119449258324,0.06523506194327844,0.009591789945443272
i-16,-0.03517865917640529,0.10339411697220649,-0.22987506780045178,-0.33476775459089136,0.1821260081999127,-0.08580783330734136,0.008990351237162212,0.08387788373346386,-0.09085070046896263,-0.0753639201527633,0.23548582640776353,-0.10455407753069612,0.0869609881797961,-0.340625379946147,0.2260787213314235,0.15076523931200342,0.39010363572672974,-0.05841478732446406,0.0808678205131125,0.052056358223101874,-0.13845255112523974,0.2622401919906083,0.09297174687586031,-0.17167677020996594,0.11994393927826354,-0.09587745849227952,0.025663072277465532,0.041820350298512124,0.4226220888191589,-0.03224246689910487,0.22396169594453214,-0.08725372977792731,-0.20826177742663138,-0.11737990823447327,-0.1801067494320351,0.022440276037288966,0.09439312845376317,0.09019878274063328,0.1595305457860153,-0.044799171499337105,0.03592148874560086,0.12336580839295536,0.13104281201934237,-0.18822657156495387,0.0162317398007168,-0.06263545260348878,0.08612221918244004,0.0072094016699534805,-0.1724132868790175,-0.10877871719016434,0.005568733513647754,-0.08714082835480538,0.01406092939735059,0.23770299895753344,1.019484850580561,0.06098802212381843,-0.24847143459018178,-0.2576713131647616,-0.167471748433817,0.037184755661534875,0.20231003322855193,-0.1140219643679897,-0.09275687183244558,0.04191825462103969,-0.18979076461820008,-0.1440305395129104,0.11074371070960465,0.39391548278173005,-0.03173575164096751,-0.22547332367580997,0.03294890111011084,0.043110752064413296,-0.40378669114650523,-0.02294871961646119,0.10856356338321455,0.19086761059951132,-0.04146396302211662,0.13713149542086356,-0.11225770910188358,-0.00013526982010126227,0.07891888693926499,-0.16774744929379123,-0.18595518879574305,-0.18537094403808915,-0.15184971426740557,0.11536532469262743,-0.09039708698461377,0.009675217093355119,-0.3227137433597497,0.39709074241269443,0.19170698590799004,0.19113407358445966,-0.0568135102727805,0.036392721496153094,0.013319053755668126,-0.05803026035024429,-0.23474244588260162,0.05383212036007342,-0.003896974002456511,-0.1739671647296149
i-17,-0.22342603204578498,0.033816107243215154,0.05547323913288155,0.05174971710796861,-0.037560557792056706,0.08569482590878831,0.048716231022242276,-0.2647734738847672,-0.13059229652294455,0.05195640651187529,0.04257327510955302,-0.2037377004138297,0.13586374109128868,0.09394299051822179,0.07090103852334985,0.3208885688581675,-0.06466195460717535,0.06747100444157299,0.009422492373780648,-0.1831948288112844,0.15886017204377284,0.012688817961781689,-0.2372602345509125,0.02326760467094424,0.1486483064321808,0.04399663837664664,0.018201230565282826,0.4167652035485648,0.025726555847924968,-0.07000599324177179,0.016969305123862508,-0.1280952395387246,0.01358171745148609,0.006488997906026003,-0.02231355141154621,-0.0345263916635942,-0.0795984849836901,-0.11056279838974191,-0.14192165718980201,0.23973354796719992,0.232748554890842,0.13453246567584623,-0.18901820290015145,0.029525770170976292,-0.11701490737018329,0.1416055811480408,-0.11245970947542527,0.2234187635675842,0.20995422469412195,-0.1407874115511229,-0.37173793063384986,-0.06829721541118623,-0.018315037421334734,0.21835865888797623,1.0774048231840685,0.18649190024745263,0.0692452456078909,0.32724762095276966,0.16260870400068578,0.12139481300315112,0.17181600325141527,0.03072938932108886,-0.26137230680935764,-0.19063041951480247,-0.07395046447417994,0.2351289157116658,0.031180231195037707,0.12487595526888663,-0.07853620515164415,0.005376476650125225,-0.2583917766311257,-0.0488484732172732,0.11914569538831805,0.02433428107185682,0.09576505727470042,0.08212720782752615,0.2861858244935726,-0.27017286310579275,-0.1826163301469443,-0.09440322700939009,-0.0823392364682668,-0.043746662297072685,-0.19283737517721197,-0.20570780886913884,0.15379436567007437,0.0792957413026285,-0.2397881760801035,-0.050667668311619736,-0.020234516079480975,0.06763489218252516,-0.044143009038829395,-0.0642963053763286,0.27429470903875675,0.17260438241661036,-0.08276155457132064,0.07313061087291615,0.08396694969198347,0.1135462589184399,0.2040268539863979,-0.08122165883593904
i-18,0.013289823221048385,-0.26389130086898727,-0.09116578849545984,-0.008565465744416254,0.008948540301103189,-0.043119199213275915,-0.17708353965855914,0.013182082795795356,-0.10209166484897696,0.14807259512035056,-0.33209769015752705,-0.08284922876171172,-0.22716422865753186,-0.01650956764754388,0.2516102691283814,0.04056458096880501,0.11178846129483615,0.049247606416163034,0.06892772473415637,-0.08987125071861121,-0.0431550012434061,0.18300542830732527,-0.15354034325710225,-0.04553499023812064,0.004790297957526677,-0.17448023449910569,-0.164988229817225,-0.026592450229406796,-0.16636105933634948,0.017411226822928994,0.17334638550933285,0.22342926751714792,-0.16980375090435426,-0.26569960982398416,-0.19798228419842254,-0.01275936450222575,-0.06058878227102448,-0.040104549886317974,-0.0913676909881857,-0.05255359259232997,0.11661629620627594,-0.02757394699522643,-0.20012041924070073,0.14762344896609506,0.02834461735177818,-0.1402899269491035,0.13113840584874645,-0.015427471757207913,-0.022203145274337963,-0.020560076660867236,-0.04004786459647044,0.3597871935332783,-0.057309935876627416,-0.00013281010528888674,1.187111260833684,-0.00852064641839629,-0.15120021809671705,0.04681285790793023,-0.022455849926810118,0.13361775712641416,-0.2290858752811532,-0.15333621505286626,-0.13628067860760845,-0.05153156453374344,-0.10620845490964663,0.12383880281307125,-0.29586436394678517,-0.25271711721860785,-0.07573250280909559,0.051053006767171366,-0.17619645447389962,0.1316066362007954,-0.11895650073277068,0.08996290872558088,-0.06446691245742475,-0.26574051506913043,-0.11314189413667458,0.024722067633826415,-0.1502203217136944,-0.11237333971049468,-0.05280959621044013,0.011795683675083357,-0.25302081601620596,0.026642778037559586,0.02526549233501507,0.012831453795930809,-0.21007506061694295,-0.00423679974538649,-0.28553531253991693,0.13814982146538185,-0.19690273977316458,-0.09106161350697772,0.04928941415378785,-0.21024875772807977,0.02512113663028156,0.11259585647096128,-0.21867953581164407,-0.21641531440354242,-0.2918950832243066,-0.04320422302051972
i-19,-0.2944814546434751,0.27147894392152805,-0.20091151524651962,0.10507941456863185,0.08138664815029258,-0.2219824175797434,0.12780915366439932,-0.09564586434297932,-0.004711362291334854,0.18441504231363254,0.07439772414673541,0.07244118724307734,-0.12545738128900882,0.14883405772560626,0.09097488156625087,0.1007066854685229,-0.28801032993086073,-0.03572401626807277,0.09690323295018254,-0.23372331396638543,0.1936579181078378,0.07999291359503873,0.04425315900367213,-0.10097288234966605,0.05838194473814466,0.23747182188797303,-0.4102082359477393,0.034642881698595536,-0.2087298502327166,-0.16156653920756997,0.10277296943709437,0.039520369832508,0.03784383708944963,0.17161102554526386,-0.08714314750669425,-0.2520038521456854,-0.15377936269620707,0.24146704536233163,0.1550173375274533,0.1647037046516033,0.056018705319116534,-0.007626658932144136,-0.271334777390772,0.049005511386507244,0.07626739935589039,0.01209197022126338,0.1876050280592394,0.2124859071982271,0.32688660944936954,-0.14456424678350713,-0.14803134099268778,-0.23766719156646365,-0.16785897730435423,0.07747411423161402,1.2419629753835233,-0.019811188601839932,-0.029737479566313885,-0.16378580147588875,0.1392286132891859,0.23239114363615637,-0.10843068267184278,-0.11786270551634394,-0.05846099309261008,-0.06429907635007343,-0.05755074143635703,-0.008949559266169846,-0.1733802280426903,-0.015243610008696583,0.14047620986069728,0.06611611348933615,-0.18483691532590277,-0.22180059573573563,0.04970761806892829,0.018804520116194545,-0.06627057163019422,-0.021671879299271567,0.025063496283787286,0.26591798959145896,-0.045875619049459235,-0.1918789290910738,0.03364498226556852,0.18531466842754374,0.003807984302014303,-0.0666038785728788,-0.12003328146783855,-0.0917985004089698,0.15495153216494753,0.1933995246213464,0.05243719858526753,-0.21301281030523975,0.21377672509467435,-0.1790481830222685,0.09978181069380204,0.2980218289120495,-0.06803819814932163,-0.13685663404713622,0.05158585430817149,-0.0345937484189753,-0.13941636286833547,-0.10546935589037279
